##FastQC	0.11.4
>>Basic Statistics	pass
#Measure	Value
Filename	R14_REEVESBYISLAND_R2.fastq.gz
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	43222270
Sequences flagged as poor quality	0
Sequence length	100
%GC	45
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
2176	6	-0.23852289651917147
2176	7	-0.24832923402846063
2176	8	-0.2337068393067696
2176	9	-0.20879144216426226
2176	10-11	-0.24869581261295082
2176	12-13	-0.20907397093957059
2176	14-15	-0.19983945180950968
2176	16-17	-0.25873239322368846
2176	18-19	-0.2315466044699548
2176	20-21	-0.2138866861654023
2176	22-23	-0.22794405104909288
2176	24-25	-0.25787139549071725
2176	26-27	-0.2781832228358567
2176	28-29	-0.2495870254293422
2176	30-31	-0.22465947255785323
2176	32-33	-0.25810791808903844
2176	34-35	-0.24220180817781056
2176	36-37	-0.23298828191751397
2176	38-39	-0.24207181339524197
2176	40-41	-0.23876884083509253
2176	42-43	-0.23899305251377
2176	44-45	-0.22559650910882567
2176	46-47	-0.16416152271371232
2176	48-49	-0.26442237830013937
2176	50-51	-0.22453342532769227
2176	52-53	-0.2279319970340694
2176	54-55	-0.253030970793759
2176	56-57	-0.247709930367499
2176	58-59	-0.2485655933085411
2176	60-61	-0.2407912527041347
2176	62-63	-0.27098222522684523
2176	64-65	-0.20532843183744376
2176	66-67	-0.31046834796374867
2176	68-69	-0.2237244220978596
2176	70-71	-0.24942159902516892
2176	72-73	-0.15200032000525
2176	74-75	-0.19798083302053726
2176	76-77	-0.226700263551308
2176	78-79	-0.2776522020619794
2176	80-81	-0.2051337392636441
2176	82-83	-0.2654001729016997
2176	84-85	-0.2764564354386181
2176	86-87	-0.23439100663866697
2176	88-89	-0.221232566024419
2176	90-91	-0.17193982786224637
2176	92-93	-0.2944089039946647
2176	94-95	-0.19334362615789047
2176	96-97	-0.25424146111873824
2176	98-99	-0.3413048837336632
2176	100	-0.2490547517766757
2177	1	-0.11736658365101249
2177	2	-0.0560319449123412
2177	3	-0.06537082301839092
2177	4	0.033307932124778006
2177	5	-0.07200075740500722
2177	6	-0.10060680139308431
2177	7	-0.07740989785118302
2177	8	-0.02225780306175551
2177	9	-0.10765737997657254
2177	10-11	-0.004437385659059601
2177	12-13	-0.062448962616983295
2177	14-15	-0.06024896784967382
2177	16-17	-0.06330947570352663
2177	18-19	-0.08227706389686062
2177	20-21	-0.09015420265261298
2177	22-23	-0.08516595452208975
2177	24-25	-0.03638363758408758
2177	26-27	-0.06702133689803702
2177	28-29	-0.05437853116445268
2177	30-31	-0.0972812523131168
2177	32-33	-0.10290779481292134
2177	34-35	-0.07690790044365059
2177	36-37	-0.09054060463122937
2177	38-39	-0.08560551118972626
2177	40-41	-0.012208140168809223
2177	42-43	-0.04966785934494311
2177	44-45	-0.08155830574025202
2177	46-47	-0.09723686025385803
2177	48-49	-0.07821613639767122
2177	50-51	-0.08123927564418665
2177	52-53	-0.09167111907980541
2177	54-55	-0.0848327792058825
2177	56-57	-0.10300870171662524
2177	58-59	-0.12339383390113312
2177	60-61	-0.10391938683562074
2177	62-63	-0.1246879864577437
2177	64-65	-0.10091240617943242
2177	66-67	-0.09115486458275512
2177	68-69	-0.05086966100351731
2177	70-71	-0.05260319470531272
2177	72-73	-0.015566387547927718
2177	74-75	-0.15774473750718698
2177	76-77	-0.09292565078915516
2177	78-79	-0.09296171039101608
2177	80-81	-0.08166620896775356
2177	82-83	-0.10445903920298605
2177	84-85	-0.14864051532453004
2177	86-87	-0.09567158066241888
2177	88-89	-0.041264396503279954
2177	90-91	-0.09926146941169378
2177	92-93	-0.14035173448099414
2177	94-95	-0.0650209308676537
2177	96-97	-0.13114559142930915
2177	98-99	-0.22035613402325538
2177	100	-0.14550450817979765
2178	1	-0.3060077613205152
2178	2	-0.14220647459301716
2178	3	-0.10759560032227
2178	4	-0.0015392821716275762
2178	5	-0.08578376647533048
2178	6	-0.09215546642143835
2178	7	-0.041409304649370426
2178	8	-0.044575293535778826
2178	9	-0.07698159257574844
2178	10-11	-0.07239974966307727
2178	12-13	-0.001701755875700428
2178	14-15	-0.03290326194520787
2178	16-17	-0.06315115722798481
2178	18-19	-0.02580293907072928
2178	20-21	-0.06552193257530092
2178	22-23	-0.09709937948047553
2178	24-25	-0.03582764256515958
2178	26-27	-0.03957700982329726
2178	28-29	-0.02865283757488868
2178	30-31	-0.05787296163732236
2178	32-33	-0.003272876438003891
2178	34-35	-0.035813932524000336
2178	36-37	-0.12551581997869476
2178	38-39	-0.014650502416209576
2178	40-41	-0.06016576020168429
2178	42-43	-0.012895915228618549
2178	44-45	-0.062532899907076
2178	46-47	0.0022897718232712805
2178	48-49	0.0019428600589179723
2178	50-51	-0.03175303800622231
2178	52-53	-0.0588864324593672
2178	54-55	-0.08293031341538182
2178	56-57	-0.07686715482343942
2178	58-59	-0.06676470360501696
2178	60-61	-0.07506777505894746
2178	62-63	-0.02943361462824612
2178	64-65	0.03314946989313228
2178	66-67	-0.04606495898729435
2178	68-69	-0.05814372550661062
2178	70-71	-0.051655095734233214
2178	72-73	-0.00537686761791889
2178	74-75	-0.02664966581417616
2178	76-77	-0.067162444917237
2178	78-79	-0.12396174043454522
2178	80-81	-0.03776798989206043
2178	82-83	-0.07547225258579005
2178	84-85	-0.11252053277928553
2178	86-87	-0.042712038559606924
2178	88-89	-0.06216098155616834
2178	90-91	-0.07112672040563695
2178	92-93	-0.17368718589058574
2178	94-95	-0.0899691689744273
2178	96-97	-0.1336143441510771
2178	98-99	-0.12082396622459157
2178	100	-0.06257751401275158
2201	1	-0.3929763043901957
2201	2	-0.3409595802773495
2201	3	-0.27844121607041217
2201	4	-0.2801209282522521
2201	5	-0.15447402387605536
2201	6	-0.15979376602090412
2201	7	-0.05627235432656619
2201	8	-0.16822142564849685
2201	9	-0.13783885453533884
2201	10-11	-0.11251124360499887
2201	12-13	-0.12540269973204943
2201	14-15	-0.1047000108173961
2201	16-17	-0.12461449304574757
2201	18-19	-0.0902475033390644
2201	20-21	-0.1271460872438368
2201	22-23	-0.07965414007066585
2201	24-25	-0.14452074527086012
2201	26-27	-0.13272002400839256
2201	28-29	-0.07127075546573991
2201	30-31	-0.13339055682548207
2201	32-33	-0.09297333785875139
2201	34-35	-0.07535852481770888
2201	36-37	-0.09865176576544599
2201	38-39	-0.15263565500606546
2201	40-41	-0.13059779204629507
2201	42-43	-0.09664844816220608
2201	44-45	-0.07387702306509425
2201	46-47	-0.11627761041565066
2201	48-49	-0.08365899531807486
2201	50-51	-0.1400353513792112
2201	52-53	-0.12952049940563626
2201	54-55	-0.15251122758260038
2201	56-57	-0.15055756610376392
2201	58-59	-0.07337096002225962
2201	60-61	-0.0906224443276713
2201	62-63	-0.054180755235115896
2201	64-65	-0.03907905379862342
2201	66-67	-0.11790975854466268
2201	68-69	-0.07038479478781312
2201	70-71	-0.06331171606203867
2201	72-73	-0.14958650219119818
2201	74-75	-0.13469797318895615
2201	76-77	-0.120172172539462
2201	78-79	-0.10995186295792081
2201	80-81	-8.844768284816951E-4
2201	82-83	-0.10625703935311748
2201	84-85	-0.09340328885588889
2201	86-87	-0.07850835245989884
2201	88-89	-0.12147404921253724
2201	90-91	-0.14580182481734028
2201	92-93	-0.08664277221460992
2201	94-95	-0.1692072226348813
2201	96-97	-0.08130667645252032
2201	98-99	-0.13114031415783955
2201	100	-0.19119343289447954
2202	1	-0.37717543061565095
2202	2	-0.21535303386334448
2202	3	-0.22495379361669876
2202	4	-0.23757925487618792
2202	5	-0.24212550856867665
2202	6	-0.2213849802378718
2202	7	-0.11622799465965272
2202	8	-0.09396943063657659
2202	9	-0.06601080871361376
2202	10-11	-0.16959366884881177
2202	12-13	-0.12716048803443414
2202	14-15	-0.16472589938636872
2202	16-17	-0.10004466881002116
2202	18-19	-0.13919888780425538
2202	20-21	-0.1601052746117375
2202	22-23	-0.15550040819405808
2202	24-25	-0.09145141533628731
2202	26-27	-0.12831677090426297
2202	28-29	-0.14382434456299364
2202	30-31	-0.09724961702708868
2202	32-33	-0.10554347849110002
2202	34-35	-0.13045811210958647
2202	36-37	-0.059249278123395754
2202	38-39	-0.048364254222271086
2202	40-41	-0.10048757732194247
2202	42-43	-0.10143269166118074
2202	44-45	-0.096759855801416
2202	46-47	-0.1410917790934434
2202	48-49	-0.07823913134920701
2202	50-51	-0.08737062132316709
2202	52-53	-0.11873290644038548
2202	54-55	-0.15526317769641196
2202	56-57	-0.05195905586007399
2202	58-59	-0.09485596996229617
2202	60-61	-0.08928773839507897
2202	62-63	-0.03764813515715559
2202	64-65	-0.04490175590171219
2202	66-67	-0.13677142570588074
2202	68-69	-0.12257967712945828
2202	70-71	-0.1327411839215813
2202	72-73	-0.19713248941447858
2202	74-75	-0.09216101538000743
2202	76-77	-0.11096859870080067
2202	78-79	-0.09899043752068337
2202	80-81	-0.12546385246123037
2202	82-83	-0.08399485753468383
2202	84-85	-0.11785797729847047
2202	86-87	-0.15931711673909632
2202	88-89	-0.09079274449719321
2202	90-91	-0.08025643350671174
2202	92-93	-0.06301523855199775
2202	94-95	-0.048516259340942725
2202	96-97	-0.09591574602196573
2202	98-99	-0.03296448540799446
2202	100	-0.09108559304365826
2203	1	-0.3138177403813529
2203	2	-0.33229482564365753
2203	3	-0.2623215727782551
2203	4	-0.25341298850072036
2203	5	-0.16369538485565016
2203	6	-0.15086749636377306
2203	7	-0.21585839192459133
2203	8	-0.12582784266630398
2203	9	-0.1466424545565559
2203	10-11	-0.1332563177296464
2203	12-13	-0.13128690390364284
2203	14-15	-0.13125853603822435
2203	16-17	-0.13649751482481776
2203	18-19	-0.15646744051464623
2203	20-21	-0.08886170477574495
2203	22-23	-0.11477453707682628
2203	24-25	-0.11521790665029386
2203	26-27	-0.0324411654538963
2203	28-29	-0.14809161716787855
2203	30-31	-0.1193884693510725
2203	32-33	-0.11845084351224244
2203	34-35	-0.05696738154430392
2203	36-37	-0.1236922199264967
2203	38-39	-0.09155232141932856
2203	40-41	-0.08766417969603424
2203	42-43	-0.11322477135557563
2203	44-45	-0.06276488354784249
2203	46-47	-0.13488826666293363
2203	48-49	-0.09719081399288143
2203	50-51	-0.13044964532074488
2203	52-53	-0.11961078206147846
2203	54-55	-0.10500621267725307
2203	56-57	-0.08141238362270542
2203	58-59	-0.07090692425078515
2203	60-61	-0.12248225538137802
2203	62-63	-0.13670693756852614
2203	64-65	-0.0648200806066157
2203	66-67	-0.08954125963413873
2203	68-69	-0.12789568406728336
2203	70-71	-0.11127565984712362
2203	72-73	-0.10948750025618637
2203	74-75	-0.12049432233448698
2203	76-77	-0.18049261671292527
2203	78-79	-0.08120822809506478
2203	80-81	-0.11928493910865257
2203	82-83	-0.13420271974323583
2203	84-85	-0.09602600959534868
2203	86-87	-0.11728587362183163
2203	88-89	-0.13220713554257202
2203	90-91	-0.15729782167780826
2203	92-93	-0.054524011873532174
2203	94-95	-0.10031908889596508
2203	96-97	-0.15467480707960846
2203	98-99	-0.0759671060679068
2203	100	-0.12674408588802777
2204	1	-0.18944760113672032
2204	2	-0.1701786502177427
2204	3	-0.2280164025349336
2204	4	-0.12498400533322496
2204	5	-0.037454309869637825
2204	6	-0.045831641074109086
2204	7	-0.059047365304962796
2204	8	-0.027134097327930817
2204	9	-0.008642056862591119
2204	10-11	-0.06322743686855858
2204	12-13	-0.01644271788636331
2204	14-15	-0.041715226204317446
2204	16-17	0.00783730505603586
2204	18-19	-0.008625299886219295
2204	20-21	0.021256797677317252
2204	22-23	0.033075365236818755
2204	24-25	-0.014620404730202097
2204	26-27	-0.022039546292440093
2204	28-29	0.00982984788347352
2204	30-31	-0.02307497414594195
2204	32-33	0.03779631515656234
2204	34-35	-0.005428830732249423
2204	36-37	0.0034689474013944732
2204	38-39	-0.025652287489677406
2204	40-41	0.00755491789348639
2204	42-43	-0.020130379653629404
2204	44-45	-0.04471142549531493
2204	46-47	-0.02366827019635309
2204	48-49	-0.01091724341809197
2204	50-51	-0.03590529689943622
2204	52-53	-6.612559308365462E-4
2204	54-55	-0.006907382030576059
2204	56-57	0.005779209511239003
2204	58-59	-0.026305767685769865
2204	60-61	0.0016919197917317774
2204	62-63	0.004198843704230626
2204	64-65	-0.023264313637540113
2204	66-67	6.081724498585572E-5
2204	68-69	-0.005414812925302215
2204	70-71	-0.012554637729280671
2204	72-73	-0.04656152233929589
2204	74-75	0.04164188563136406
2204	76-77	-0.09503261859051548
2204	78-79	0.016783565216435647
2204	80-81	0.0028060736729926816
2204	82-83	0.024250309864264352
2204	84-85	0.03971411144259207
2204	86-87	-0.050030871215710704
2204	88-89	0.015265696711153964
2204	90-91	-0.026692240213002094
2204	92-93	-0.0027736040154522357
2204	94-95	0.030527991860303416
2204	96-97	-0.01469828432936282
2204	98-99	0.03763203171975249
2204	100	-0.0478883209148151
2205	1	-0.1654943280139065
2205	2	-0.1832541594800503
2205	3	-0.1498214523074921
2205	4	-0.12956809129802593
2205	5	-0.13834755266745447
2205	6	-0.09024527414155159
2205	7	-0.1024989309981521
2205	8	-0.01625928685921707
2205	9	-0.0541951717679936
2205	10-11	-0.05948596412810048
2205	12-13	-0.02571388935448482
2205	14-15	-0.07068082710088675
2205	16-17	-0.03663513215142444
2205	18-19	-0.026322128945480472
2205	20-21	0.01779874507001722
2205	22-23	-0.06552050792554809
2205	24-25	-0.02969604584036034
2205	26-27	-0.011195693698333287
2205	28-29	-0.013894484636800541
2205	30-31	-0.009660404958786728
2205	32-33	0.01317821244708739
2205	34-35	-0.028453789529798712
2205	36-37	0.017358221578994915
2205	38-39	-0.008627407800837261
2205	40-41	-0.057823735939990684
2205	42-43	-0.00996717838789607
2205	44-45	0.02998227876995685
2205	46-47	-3.693315715196377E-4
2205	48-49	-0.021020163847921935
2205	50-51	-0.03007008033934966
2205	52-53	-0.03720425810632122
2205	54-55	-0.008262672425459527
2205	56-57	0.02352002301245193
2205	58-59	-0.014708483751427082
2205	60-61	-0.00899941121229375
2205	62-63	-0.026315442010059087
2205	64-65	-0.04113064628965901
2205	66-67	-0.04037528269568469
2205	68-69	-0.007137009510451264
2205	70-71	-0.00791227501584757
2205	72-73	-0.0888589447138699
2205	74-75	-0.04151544840514987
2205	76-77	-0.04212392322497038
2205	78-79	0.03777996577019138
2205	80-81	-0.002502911757822801
2205	82-83	-0.048611711363236054
2205	84-85	-0.019114710496893395
2205	86-87	-0.010450622023277845
2205	88-89	-0.04609492033677043
2205	90-91	-0.030387671685083717
2205	92-93	0.015587949152191527
2205	94-95	0.009143378504120392
2205	96-97	0.006338725361452191
2205	98-99	0.0030257689469905813
2205	100	0.015477649155727136
2206	1	-0.2633403193333166
2206	2	-0.07666048880240339
2206	3	-0.12930479519079086
2206	4	-0.033896188615472056
2206	5	-0.04517606030412935
2206	6	-0.04405496768643502
2206	7	0.04431959725327772
2206	8	-0.034393157625117965
2206	9	0.07610513448954492
2206	10-11	0.017465549706173533
2206	12-13	-0.009237360536637595
2206	14-15	0.00385747748376275
2206	16-17	0.022142978009078718
2206	18-19	-0.008717112908122715
2206	20-21	-0.021090650515915854
2206	22-23	-0.0031830345172707553
2206	24-25	-0.011599737396217336
2206	26-27	0.02390818490513169
2206	28-29	0.029897449922877684
2206	30-31	0.016657594422113675
2206	32-33	-0.015325314454173622
2206	34-35	0.008295923641917113
2206	36-37	-0.004675491777128116
2206	38-39	-0.04143182317825733
2206	40-41	0.008995608998198179
2206	42-43	0.03770546721616341
2206	44-45	0.05895172809916005
2206	46-47	0.02644821665580821
2206	48-49	-0.038603440210764006
2206	50-51	0.003249153292344431
2206	52-53	-0.034927245862611755
2206	54-55	0.03535925956560959
2206	56-57	5.064963087733076E-4
2206	58-59	0.005766943856528428
2206	60-61	-0.01126164932917817
2206	62-63	0.01350013431392938
2206	64-65	0.02735802745056759
2206	66-67	-0.0581023486167922
2206	68-69	0.031611273142210905
2206	70-71	0.020788073393262607
2206	72-73	0.013933776236122242
2206	74-75	0.046349872045603036
2206	76-77	0.004097227644741963
2206	78-79	0.028731861603112918
2206	80-81	0.0790322222380837
2206	82-83	0.02111890055907395
2206	84-85	0.05317432284895318
2206	86-87	-0.02409080301159605
2206	88-89	0.003750465053755647
2206	90-91	0.0028711850851763643
2206	92-93	0.03723920546669035
2206	94-95	0.08052708560336441
2206	96-97	0.04432445441903354
2206	98-99	0.048527977294320124
2206	100	-0.05013541783235098
2207	1	-0.4303805252526942
2207	2	-0.4325582419868894
2207	3	-0.19609524057069905
2207	4	-0.1120895582326824
2207	5	-0.09521724853881608
2207	6	-0.09819946044093797
2207	7	-0.029784416516626777
2207	8	5.069986856156561E-4
2207	9	-0.06987479218381765
2207	10-11	-0.003445316989811431
2207	12-13	-0.06439053767897462
2207	14-15	-0.044630439938202926
2207	16-17	-0.014086435324507818
2207	18-19	-0.03866035425767933
2207	20-21	-0.011467484459778632
2207	22-23	0.008471280930756109
2207	24-25	-0.010340864450533616
2207	26-27	-0.012816122707526745
2207	28-29	-0.030753610143413823
2207	30-31	0.016527686905853045
2207	32-33	0.03011689246949345
2207	34-35	-0.003520592389854471
2207	36-37	-0.00875448065172435
2207	38-39	0.011869531142785661
2207	40-41	-0.0074871581285265165
2207	42-43	0.0015192758610069745
2207	44-45	0.045311785508239666
2207	46-47	0.030251987088064425
2207	48-49	0.02270830166988702
2207	50-51	-0.020675451191756622
2207	52-53	0.009047572267000703
2207	54-55	4.1986736168553307E-4
2207	56-57	-0.0044413068501469866
2207	58-59	0.021334114027737883
2207	60-61	0.052217525095322515
2207	62-63	0.020224318772832817
2207	64-65	0.03604759352054998
2207	66-67	0.03800025521331207
2207	68-69	0.003308276989933745
2207	70-71	-0.011366095570068069
2207	72-73	-0.07333218600683011
2207	74-75	-9.603856353805895E-4
2207	76-77	0.013281131307309124
2207	78-79	0.00813278134895512
2207	80-81	0.024897397972317492
2207	82-83	0.01581294842785752
2207	84-85	-0.015551416813408991
2207	86-87	0.00267637392386888
2207	88-89	0.05873895227846759
2207	90-91	0.03072722501661218
2207	92-93	0.05240516223993552
2207	94-95	0.054386622103578475
2207	96-97	0.01751212810948033
2207	98-99	0.06845693307101897
2207	100	-0.07276401943303057
2208	1	-0.8441161485688156
2208	2	-0.18574715820781051
2208	3	-0.08464242777898079
2208	4	-0.06805007889204262
2208	5	-0.06580380938296315
2208	6	-0.05807751255790805
2208	7	-0.0443177245459907
2208	8	-0.03155279184599635
2208	9	-0.06222345899088566
2208	10-11	-0.006006142637133394
2208	12-13	0.017355553826504888
2208	14-15	0.0029629643045794296
2208	16-17	0.03467454675642756
2208	18-19	-0.01050092275698944
2208	20-21	-0.005781582020766507
2208	22-23	-0.042255116135116566
2208	24-25	0.01041093829289963
2208	26-27	0.02873613536014119
2208	28-29	0.016735093282925106
2208	30-31	0.05257318348163409
2208	32-33	0.029762994353603744
2208	34-35	0.022362107530874198
2208	36-37	0.0013861080134915937
2208	38-39	0.011279240144794755
2208	40-41	0.019903472186527438
2208	42-43	0.02224010831423584
2208	44-45	0.0949719940651832
2208	46-47	0.02689847549632418
2208	48-49	-1.3546884289894479E-5
2208	50-51	-0.017892161934064177
2208	52-53	0.02837120415166794
2208	54-55	-0.01057529000873103
2208	56-57	0.028069224402024417
2208	58-59	-0.010249032594217056
2208	60-61	0.03290068964399495
2208	62-63	0.017425896544068564
2208	64-65	0.0012039302787201223
2208	66-67	0.019165661661965316
2208	68-69	0.009483816983774318
2208	70-71	0.030116610752870088
2208	72-73	0.006700731227617496
2208	74-75	0.008900266718676164
2208	76-77	-0.05358256885023849
2208	78-79	-0.012834846261370103
2208	80-81	-0.009263394549627435
2208	82-83	0.027623619979337377
2208	84-85	0.030180532118514236
2208	86-87	-0.015615724428670319
2208	88-89	-0.010508887284913726
2208	90-91	0.03962784568130928
2208	92-93	0.05644169698509671
2208	94-95	-8.239071433067124E-4
2208	96-97	0.07555394741007859
2208	98-99	0.10612930550904309
2208	100	0.03461243666536262
2209	1	-0.24504262375605634
2209	2	-0.18098973228818238
2209	3	-0.1508200073860806
2209	4	-0.196438528258561
2209	5	-0.17974586845969043
2209	6	-0.19583740661678206
2209	7	-0.19757346606609616
2209	8	-0.12349612117971276
2209	9	-0.0927192535723691
2209	10-11	-0.10470434184554733
2209	12-13	-0.10261188105835117
2209	14-15	-0.10808878271457445
2209	16-17	-0.08238009234705856
2209	18-19	-0.15807948207033462
2209	20-21	-0.0522528908202986
2209	22-23	-0.06934882128548026
2209	24-25	-0.013312803773295911
2209	26-27	-0.04708477001359057
2209	28-29	-0.017722445641012996
2209	30-31	-0.03498574630339135
2209	32-33	-0.020683224980189152
2209	34-35	-0.04264566825631988
2209	36-37	-0.0032743516038422626
2209	38-39	-0.04686964184129039
2209	40-41	-0.016549675500463934
2209	42-43	0.028674637558829374
2209	44-45	-0.02767566533958643
2209	46-47	-0.019165153263749346
2209	48-49	0.006549115466299327
2209	50-51	-0.057790709583549926
2209	52-53	-0.03666677889597025
2209	54-55	-0.05519580766826948
2209	56-57	-0.06156750977437753
2209	58-59	-0.07952010623120032
2209	60-61	0.02386312929875345
2209	62-63	-0.040550802484418114
2209	64-65	0.04016908878617187
2209	66-67	-0.061438823739216275
2209	68-69	-0.07619265673400122
2209	70-71	-0.0023088987117674264
2209	72-73	-0.09124661752266405
2209	74-75	-0.04795584309614753
2209	76-77	-0.08050750450015443
2209	78-79	0.008233923526951514
2209	80-81	-0.07706603667975287
2209	82-83	-0.07761305899239801
2209	84-85	-0.08644295746144337
2209	86-87	-0.1223316677835058
2209	88-89	-0.06730240132205267
2209	90-91	0.02632619048860363
2209	92-93	-0.01869012525008884
2209	94-95	-0.0038626023398293796
2209	96-97	-0.016862389555164725
2209	98-99	0.0636780372369472
2209	100	-0.11174326604881912
2210	1	-0.6584369336244009
2210	2	-0.44136720077107583
2210	3	-0.3048437804380768
2210	4	-0.2772953243096623
2210	5	-0.3425216554250383
2210	6	-0.3042095671370362
2210	7	-0.2361001277626542
2210	8	-0.22193968189740332
2210	9	-0.22702690191348296
2210	10-11	-0.19587463722869813
2210	12-13	-0.09473528019606192
2210	14-15	-0.20676457943417859
2210	16-17	-0.18069439847123903
2210	18-19	-0.17503450036610957
2210	20-21	-0.11507402456604865
2210	22-23	-0.12562352499003993
2210	24-25	-0.15140547036079255
2210	26-27	-0.1469744405376261
2210	28-29	-0.1509312851451554
2210	30-31	-0.19584106873944762
2210	32-33	-0.1944665709041118
2210	34-35	-0.1883930404928975
2210	36-37	-0.16978221555777395
2210	38-39	-0.17142708478033342
2210	40-41	-0.16833987505061998
2210	42-43	-0.19550233069735867
2210	44-45	-0.14890147885875393
2210	46-47	-0.13699981464604605
2210	48-49	-0.2235924449816693
2210	50-51	-0.2115622126718435
2210	52-53	-0.1452406058564364
2210	54-55	-0.1354416284337745
2210	56-57	-0.18560635478915088
2210	58-59	-0.1777949393956817
2210	60-61	-0.14825770317516884
2210	62-63	-0.07154019808986334
2210	64-65	-0.09547393236138646
2210	66-67	-0.16475605503242008
2210	68-69	-0.14296776794670762
2210	70-71	-0.16107906744869638
2210	72-73	-0.18448385965621839
2210	74-75	-0.12595522229079847
2210	76-77	-0.2251263723558523
2210	78-79	-0.14681183957024047
2210	80-81	-0.15270564684128374
2210	82-83	-0.09357362406826297
2210	84-85	-0.1501253251625556
2210	86-87	-0.1862388370702135
2210	88-89	-0.1900926750794838
2210	90-91	-0.14623039776634528
2210	92-93	-0.10199743549374318
2210	94-95	-0.1830335202342539
2210	96-97	-0.16515973499573278
2210	98-99	-0.1420804015389976
2210	100	-0.25139822889079966
2211	1	-0.28414372302795243
2211	2	-0.31095037560380234
2211	3	-0.1932546511995028
2211	4	-0.19940348511460115
2211	5	-0.2356257356699487
2211	6	-0.14627572937785516
2211	7	-0.02874521258802787
2211	8	-0.08237994191523512
2211	9	-0.0770657488568176
2211	10-11	-0.10044611993089347
2211	12-13	-0.04068654359464574
2211	14-15	-0.09597903286847753
2211	16-17	-0.057297325628496765
2211	18-19	-0.09745799188112869
2211	20-21	-0.06102806511768932
2211	22-23	-0.07084242098390092
2211	24-25	-0.12733692828425802
2211	26-27	-0.067152053123813
2211	28-29	-0.10855934939497303
2211	30-31	-0.04087036896886076
2211	32-33	-0.07816686311858234
2211	34-35	-0.07381195305693922
2211	36-37	-0.043615066925944745
2211	38-39	-0.027916683857341695
2211	40-41	-0.05743237088903186
2211	42-43	-0.03497095371078274
2211	44-45	-0.07459497060005305
2211	46-47	-0.0664502253321757
2211	48-49	-0.06258781371271027
2211	50-51	-0.08915007533891384
2211	52-53	-0.07770839069661406
2211	54-55	-0.024984476263952615
2211	56-57	-0.05509919573652411
2211	58-59	-0.022626408310770785
2211	60-61	-0.012001073196543643
2211	62-63	-0.026112677299920506
2211	64-65	-0.0037288211335635424
2211	66-67	-0.1004079854926303
2211	68-69	-0.05820419288797041
2211	70-71	-0.036949363714221306
2211	72-73	-0.03284125372714186
2211	74-75	-0.06768510238872238
2211	76-77	-0.08951650285348478
2211	78-79	-0.03414086430080232
2211	80-81	-0.059012771153689414
2211	82-83	-0.07366706478162399
2211	84-85	-0.05921438217933428
2211	86-87	-0.0919559770865348
2211	88-89	-0.11496132601621412
2211	90-91	-0.05841054206216256
2211	92-93	-0.044878848666044746
2211	94-95	-0.0731196203049862
2211	96-97	-0.11363074044813004
2211	98-99	-0.058739150421118325
2211	100	-0.16327265975227334
2212	1	-0.31437960858698943
2212	2	-0.1118700898911058
2212	3	-0.1418284216983281
2212	4	-0.0421471595093621
2212	5	-0.12302368853908519
2212	6	-0.11828302850726402
2212	7	-0.01868942418226993
2212	8	-0.05064388912374085
2212	9	-0.09263656827017286
2212	10-11	-0.04032059066479121
2212	12-13	-0.04165460754811079
2212	14-15	-0.053717613204085524
2212	16-17	-0.06788478906111806
2212	18-19	-0.024856835514711406
2212	20-21	-0.0174405627141212
2212	22-23	0.002622091688714079
2212	24-25	-0.031571399754739105
2212	26-27	-0.0037955756175378497
2212	28-29	-0.01054421239496861
2212	30-31	0.007011217602517661
2212	32-33	-0.05403164336314603
2212	34-35	-0.057022970442695
2212	36-37	-0.006580250455542114
2212	38-39	-0.035542355517279134
2212	40-41	-0.030522291418279224
2212	42-43	-0.058553299958624905
2212	44-45	-0.0022496948849024534
2212	46-47	-0.007151650940713239
2212	48-49	-0.00670626311450917
2212	50-51	-0.03197241965106201
2212	52-53	-0.03202994723896069
2212	54-55	-0.036761624130413395
2212	56-57	0.0018326432252635527
2212	58-59	0.013585521680283819
2212	60-61	0.05308532881316097
2212	62-63	0.022251335302684083
2212	64-65	0.02955900327278016
2212	66-67	0.019348870074622937
2212	68-69	-0.02210146719159667
2212	70-71	0.022990518250921355
2212	72-73	-0.03460436777111653
2212	74-75	-0.03489854710757356
2212	76-77	-0.04283466464114838
2212	78-79	0.018530508285842018
2212	80-81	-0.006546103088069799
2212	82-83	0.032076096138830223
2212	84-85	-0.0032557461966504775
2212	86-87	0.028199152967211205
2212	88-89	-0.05906649960178356
2212	90-91	0.0031952407120812154
2212	92-93	-0.012197857536435208
2212	94-95	0.05293853719158648
2212	96-97	-0.028808552876263605
2212	98-99	0.020307842970524348
2212	100	0.0030728891877345177
2213	1	-0.6356367730643342
2213	2	-0.06607588304019174
2213	3	-0.17039646298528766
2213	4	-0.05870933386464117
2213	5	-0.022098881642058643
2213	6	-0.10334711729297652
2213	7	0.04902212561057695
2213	8	0.011881462886158545
2213	9	0.0050659117816351795
2213	10-11	0.018973437258374304
2213	12-13	-0.0037185810126629804
2213	14-15	0.011126236670193634
2213	16-17	0.030537558981073687
2213	18-19	-0.022358742277937438
2213	20-21	-0.01567007248755914
2213	22-23	-0.011356878132865234
2213	24-25	-0.015536463752773955
